Title: mars_ultram

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
150.00 1005.00 58.593579 130.585783 -680752.229108 17.163410 69.199778 (Ca0.00Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.1933 0 0 0 23.136 0.789844 37.637 0.243951 0 0 0
150.00 1000.00 58.589733 130.304866 -681066.087837 17.158221 69.156046 (Ca0.00Mg0.74Fe''0.25Mn0.01Co0.00Ni0.00)2SiO4 38.194 0 0 0 23.1356 0.789903 37.6423 0.238197 0 0 0

rhm-oxide_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5
150.00 1105.00 0.047572 0.097384 -408.497242 0.010957 0.044302 Mn0.00Fe''0.62Mg0.35Fe'''0.04Ti0.98O3 0 55.6405 0 2.28081 31.7123 0.20594 10.1605 0 0 0 0
150.00 1100.00 0.089797 0.183490 -770.914565 0.020672 0.083599 Mn0.00Fe''0.62Mg0.35Fe'''0.04Ti0.98O3 0 55.6249 0 2.27376 31.7821 0.205642 10.1137 0 0 0 0
150.00 1095.00 0.088192 0.179886 -757.013640 0.020294 0.082081 Mn0.00Fe''0.62Mg0.35Fe'''0.04Ti0.98O3 0 55.6106 0 2.26649 31.8484 0.204651 10.0698 0 0 0 0
150.00 1090.00 0.086565 0.176249 -742.926873 0.019911 0.080543 Mn0.00Fe''0.63Mg0.35Fe'''0.04Ti0.98O3 0 55.5962 0 2.25925 31.9153 0.203661 10.0256 0 0 0 0
150.00 1085.00 0.084917 0.172578 -728.650163 0.019523 0.078985 Mn0.00Fe''0.63Mg0.35Fe'''0.04Ti0.98O3 0 55.5816 0 2.25204 31.9827 0.202674 9.98094 0 0 0 0
150.00 1080.00 0.083245 0.168872 -714.178945 0.019130 0.077407 Mn0.00Fe''0.63Mg0.35Fe'''0.04Ti0.98O3 0 55.5668 0 2.24484 32.0507 0.201688 9.93591 0 0 0 0
150.00 1075.00 0.081551 0.165130 -699.508005 0.018733 0.075807 Mn0.00Fe''0.63Mg0.35Fe'''0.04Ti0.98O3 0 55.5519 0 2.23768 32.1192 0.200704 9.89048 0 0 0 0
150.00 1070.00 0.079832 0.161351 -684.631343 0.018329 0.074186 Mn0.00Fe''0.63Mg0.34Fe'''0.04Ti0.98O3 0 55.5368 0 2.23053 32.1884 0.199722 9.84463 0 0 0 0
150.00 1065.00 0.078089 0.157533 -669.542065 0.017921 0.072543 Mn0.00Fe''0.63Mg0.34Fe'''0.04Ti0.98O3 0 55.5214 0 2.22342 32.258 0.198742 9.79838 0 0 0 0
150.00 1060.00 0.076319 0.153676 -654.232291 0.017507 0.070876 Mn0.00Fe''0.64Mg0.34Fe'''0.04Ti0.98O3 0 55.5059 0 2.21632 32.3283 0.197764 9.7517 0 0 0 0
150.00 1055.00 0.074523 0.149776 -638.693065 0.017087 0.069185 Mn0.00Fe''0.64Mg0.34Fe'''0.04Ti0.98O3 0 55.4902 0 2.20925 32.3991 0.196788 9.7046 0 0 0 0
150.00 1050.00 0.072698 0.145833 -622.914269 0.016661 0.067469 Mn0.00Fe''0.64Mg0.34Fe'''0.04Ti0.98O3 0 55.4744 0 2.20221 32.4705 0.195814 9.65707 0 0 0 0
150.00 1045.00 0.070844 0.141843 -606.884531 0.016228 0.065726 Mn0.00Fe''0.64Mg0.34Fe'''0.04Ti0.98O3 0 55.4583 0 2.19519 32.5426 0.194843 9.6091 0 0 0 0
150.00 1040.00 0.068959 0.137804 -590.591124 0.015789 0.063955 Mn0.00Fe''0.64Mg0.34Fe'''0.04Ti0.98O3 0 55.442 0 2.1882 32.6152 0.193873 9.5607 0 0 0 0
150.00 1035.00 0.067041 0.133713 -574.019856 0.015343 0.062155 Mn0.00Fe''0.64Mg0.33Fe'''0.04Ti0.98O3 0 55.4255 0 2.18123 32.6885 0.192906 9.51184 0 0 0 0
150.00 1030.00 0.065088 0.129567 -557.154937 0.014889 0.060323 Mn0.00Fe''0.64Mg0.33Fe'''0.04Ti0.98O3 0 55.4089 0 2.17429 32.7624 0.191941 9.46254 0 0 0 0
150.00 1025.00 0.063098 0.125362 -539.978841 0.014427 0.058459 Mn0.00Fe''0.65Mg0.33Fe'''0.04Ti0.98O3 0 55.392 0 2.16737 32.8369 0.190978 9.41278 0 0 0 0
150.00 1020.00 0.061069 0.121094 -522.472129 0.013956 0.056559 Mn0.00Fe''0.65Mg0.33Fe'''0.04Ti0.98O3 0 55.3749 0 2.16048 32.912 0.190018 9.36256 0 0 0 0
150.00 1015.00 0.058998 0.116757 -504.613416 0.013477 0.054621 Mn0.00Fe''0.65Mg0.33Fe'''0.04Ti0.98O3 0 55.3577 0 2.15361 32.9878 0.18906 9.31186 0 0 0 0
150.00 1010.00 0.056883 0.112349 -486.380966 0.012987 0.052644 Mn0.00Fe''0.65Mg0.33Fe'''0.04Ti0.98O3 0 55.3402 0 2.14676 33.0643 0.188105 9.2607 0 0 0 0
150.00 1005.00 0.054721 0.107862 -467.749180 0.012487 0.050623 Mn0.00Fe''0.65Mg0.32Fe'''0.04Ti0.98O3 0 55.3225 0 2.13994 33.1414 0.187153 9.20906 0 0 0 0
150.00 1000.00 0.052507 0.103292 -448.688943 0.011976 0.048557 Mn0.00Fe''0.66Mg0.32Fe'''0.04Ti0.98O3 0 55.3046 0 2.13315 33.2192 0.186203 9.15693 0 0 0 0

Title: mars_ultram

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 rhm-oxide_0 whitlockite 
150.00 1700.00 99.980183 99.980183 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1695.00 99.980122 99.980122 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1690.00 99.980063 99.980063 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1685.00 99.980006 99.980006 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1680.00 99.979950 99.979950 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1675.00 99.979896 99.979896 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1670.00 99.979843 99.979843 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1665.00 99.979792 99.979792 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1660.00 99.979743 99.979743 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1655.00 99.979696 99.979696 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1650.00 99.979650 99.979650 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1645.00 99.979606 99.979606 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1640.00 99.979564 99.979564 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1635.00 99.979524 99.979524 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1630.00 99.979010 98.878364 1.100646 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1625.00 99.978254 97.249062 2.729192 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1620.00 99.977501 95.666788 4.310712 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1615.00 99.976750 94.128885 5.847865 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1610.00 99.976000 92.632870 7.343130 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1605.00 99.975253 91.176426 8.798827 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1600.00 99.974507 89.757381 10.217126 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1595.00 99.973761 88.373699 11.600062 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1590.00 99.973016 87.023471 12.949546 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1585.00 99.972272 85.704899 14.267373 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1580.00 99.971528 84.416292 15.555236 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1575.00 99.970783 83.156056 16.814727 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1570.00 99.970037 81.922687 18.047350 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1565.00 99.969291 80.714765 19.254526 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1560.00 99.968543 79.530943 20.437600 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1555.00 99.967794 78.369950 21.597844 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1550.00 99.967043 77.230579 22.736464 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1545.00 99.966290 76.111685 23.854604 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1540.00 99.965534 75.012181 24.953352 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1535.00 99.964775 73.931034 26.033741 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1530.00 99.964012 72.867261 27.096751 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1525.00 99.963247 71.819929 28.143318 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1520.00 99.962477 70.788147 29.174330 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1515.00 99.961703 69.771070 30.190632 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1510.00 99.960924 68.767893 31.193031 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1505.00 99.960140 67.777849 32.182292 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1500.00 99.959351 66.800209 33.159142 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1495.00 99.958556 65.834283 34.124273 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1490.00 99.957755 64.879415 35.078340 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1485.00 99.956948 63.934984 36.021964 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1480.00 99.956133 63.000405 36.955728 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1475.00 99.955312 62.075129 37.880182 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1470.00 99.954483 61.158642 38.795841 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1465.00 99.953646 60.250465 39.703181 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1460.00 99.952801 59.350157 40.602643 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1455.00 99.951947 58.457318 41.494629 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1450.00 99.951084 57.571584 42.379501 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1445.00 99.950213 56.692637 43.257576 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1440.00 99.949332 55.820201 44.129130 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1435.00 99.948441 54.954050 44.994391 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1430.00 99.947540 54.094006 45.853535 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1425.00 99.946629 53.239944 46.706685 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1420.00 99.945709 52.391800 47.553909 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1415.00 99.944778 51.549565 48.395213 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1410.00 99.943837 50.713297 49.230540 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1405.00 99.942886 49.883120 50.059765 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1400.00 99.941925 49.059231 50.882694 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1395.00 99.940954 48.241896 51.699058 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1390.00 99.939974 47.431460 52.508515 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1385.00 99.939047 46.321458 52.811552 0.806037 0.000000 0.000000 0.000000 0.000000 
150.00 1380.00 99.938124 45.220645 53.091491 1.625988 0.000000 0.000000 0.000000 0.000000 
150.00 1375.00 99.937203 44.147246 53.378477 2.411480 0.000000 0.000000 0.000000 0.000000 
150.00 1370.00 99.936284 43.100130 53.671479 3.164675 0.000000 0.000000 0.000000 0.000000 
150.00 1365.00 99.935367 42.078307 53.969437 3.887623 0.000000 0.000000 0.000000 0.000000 
150.00 1360.00 99.934451 41.080916 54.271263 4.582273 0.000000 0.000000 0.000000 0.000000 
150.00 1355.00 99.933539 40.107210 54.575841 5.250487 0.000000 0.000000 0.000000 0.000000 
150.00 1350.00 99.932629 39.156551 54.882029 5.894049 0.000000 0.000000 0.000000 0.000000 
150.00 1345.00 99.931722 38.228392 55.188659 6.514671 0.000000 0.000000 0.000000 0.000000 
150.00 1340.00 99.930819 37.322270 55.494551 7.113999 0.000000 0.000000 0.000000 0.000000 
150.00 1335.00 99.929921 36.437792 55.798513 7.693615 0.000000 0.000000 0.000000 0.000000 
150.00 1330.00 99.929028 35.574626 56.099357 8.255045 0.000000 0.000000 0.000000 0.000000 
150.00 1325.00 99.928141 34.732483 56.395905 8.799753 0.000000 0.000000 0.000000 0.000000 
150.00 1320.00 99.927261 33.911112 56.687004 9.329144 0.000000 0.000000 0.000000 0.000000 
150.00 1315.00 99.926390 33.110284 56.971541 9.844565 0.000000 0.000000 0.000000 0.000000 
150.00 1310.00 99.925527 32.329780 57.248448 10.347299 0.000000 0.000000 0.000000 0.000000 
150.00 1305.00 99.924674 31.569386 57.516726 10.838563 0.000000 0.000000 0.000000 0.000000 
150.00 1300.00 99.923832 30.828876 57.775446 11.319510 0.000000 0.000000 0.000000 0.000000 
150.00 1295.00 99.923002 30.108011 58.023767 11.791224 0.000000 0.000000 0.000000 0.000000 
150.00 1290.00 99.922185 29.406527 58.260941 12.254716 0.000000 0.000000 0.000000 0.000000 
150.00 1285.00 99.921381 28.724134 58.486318 12.710929 0.000000 0.000000 0.000000 0.000000 
150.00 1280.00 99.920591 28.060506 58.699354 13.160731 0.000000 0.000000 0.000000 0.000000 
150.00 1275.00 99.919817 27.415287 58.899609 13.604921 0.000000 0.000000 0.000000 0.000000 
150.00 1270.00 99.919058 26.788084 59.086745 14.044229 0.000000 0.000000 0.000000 0.000000 
150.00 1265.00 99.918316 26.178472 59.260529 14.479314 0.000000 0.000000 0.000000 0.000000 
150.00 1260.00 99.917590 25.585992 59.420822 14.910775 0.000000 0.000000 0.000000 0.000000 
150.00 1255.00 99.916881 25.010159 59.567576 15.339147 0.000000 0.000000 0.000000 0.000000 
150.00 1250.00 99.916189 24.450459 59.700824 15.764907 0.000000 0.000000 0.000000 0.000000 
150.00 1245.00 99.915515 23.906359 59.820676 16.188480 0.000000 0.000000 0.000000 0.000000 
150.00 1240.00 99.914859 23.377310 59.927307 16.610242 0.000000 0.000000 0.000000 0.000000 
150.00 1235.00 99.914221 22.862751 60.020948 17.030522 0.000000 0.000000 0.000000 0.000000 
150.00 1230.00 99.913600 22.362111 60.101882 17.449607 0.000000 0.000000 0.000000 0.000000 
150.00 1225.00 99.912997 21.874820 60.170431 17.867746 0.000000 0.000000 0.000000 0.000000 
150.00 1220.00 99.912412 21.400308 60.226950 18.285153 0.000000 0.000000 0.000000 0.000000 
150.00 1215.00 99.911844 20.938011 60.271823 18.702010 0.000000 0.000000 0.000000 0.000000 
150.00 1210.00 99.911293 20.487375 60.305452 19.118466 0.000000 0.000000 0.000000 0.000000 
150.00 1205.00 99.910760 20.047836 60.328222 19.534702 0.000000 0.000000 0.000000 0.000000 
150.00 1200.00 99.910243 19.618646 60.340188 19.951409 0.000000 0.000000 0.000000 0.000000 
150.00 1195.00 99.909743 19.199242 60.341711 20.368790 0.000000 0.000000 0.000000 0.000000 
150.00 1190.00 99.909260 18.789148 60.333257 20.786855 0.000000 0.000000 0.000000 0.000000 
150.00 1185.00 99.908792 18.387910 60.315291 21.205592 0.000000 0.000000 0.000000 0.000000 
150.00 1180.00 99.908341 17.995098 60.288279 21.624964 0.000000 0.000000 0.000000 0.000000 
150.00 1175.00 99.906798 15.722813 60.081702 22.991929 0.000000 1.110355 0.000000 0.000000 
150.00 1170.00 99.904951 13.014987 59.859622 24.497600 0.000000 2.532742 0.000000 0.000000 
150.00 1165.00 99.903115 10.467906 59.668648 25.869848 0.000000 3.828024 0.000000 0.068690 
150.00 1160.00 99.901646 8.520068 59.539791 26.891464 0.000000 4.830367 0.000000 0.119956 
150.00 1155.00 99.900827 6.424369 59.240896 21.688669 6.787809 5.579236 0.000000 0.179848 
150.00 1150.00 99.900010 5.186742 59.139838 21.351586 7.817065 6.193314 0.000000 0.211465 
150.00 1145.00 99.899355 4.207035 59.062303 21.169880 8.532297 6.691916 0.000000 0.235924 
150.00 1140.00 99.898825 3.418195 58.999737 21.093219 9.031149 7.101267 0.000000 0.255257 
150.00 1135.00 99.898394 2.774916 58.946739 21.093658 9.372487 7.439792 0.000000 0.270802 
150.00 1130.00 99.898043 2.245540 58.899910 21.156407 9.591740 7.720981 0.000000 0.283465 
150.00 1125.00 99.897755 1.807177 58.857184 21.274881 9.709437 7.955209 0.000000 0.293868 
150.00 1120.00 99.897517 1.442573 58.817393 21.448324 9.735749 8.151036 0.000000 0.302441 
150.00 1115.00 99.897316 1.137721 58.779927 21.681867 9.671849 8.316498 0.000000 0.309453 
150.00 1110.00 99.897140 0.878630 58.744151 21.991935 9.505695 8.461737 0.000000 0.314992 
150.00 1105.00 99.896593 0.355165 58.746194 29.464996 2.188818 8.756915 0.047572 0.336933 
150.00 1100.00 99.896485 0.000000 58.660380 29.539999 2.331912 8.922573 0.089797 0.351823 
150.00 1095.00 99.896444 0.000000 58.657101 29.495579 2.386087 8.917662 0.088192 0.351823 
150.00 1090.00 99.896403 0.000000 58.653793 29.451553 2.439985 8.912682 0.086565 0.351823 
150.00 1085.00 99.896361 0.000000 58.650460 29.407980 2.493546 8.907636 0.084917 0.351823 
150.00 1080.00 99.896320 0.000000 58.647102 29.364903 2.546721 8.902524 0.083245 0.351823 
150.00 1075.00 99.896278 0.000000 58.643720 29.322360 2.599474 8.897350 0.081551 0.351823 
150.00 1070.00 99.896236 0.000000 58.640314 29.280380 2.651773 8.892113 0.079832 0.351823 
150.00 1065.00 99.896194 0.000000 58.636886 29.238987 2.703595 8.886815 0.078089 0.351823 
150.00 1060.00 99.896152 0.000000 58.633434 29.198200 2.754921 8.881455 0.076319 0.351823 
150.00 1055.00 99.896110 0.000000 58.629958 29.158037 2.805736 8.876032 0.074523 0.351823 
150.00 1050.00 99.896067 0.000000 58.626457 29.118512 2.856029 8.870547 0.072698 0.351823 
150.00 1045.00 99.896024 0.000000 58.622930 29.079637 2.905792 8.864997 0.070844 0.351823 
150.00 1040.00 99.895981 0.000000 58.619377 29.041422 2.955018 8.859382 0.068959 0.351823 
150.00 1035.00 99.895938 0.000000 58.615794 29.003877 3.003704 8.853699 0.067041 0.351823 
150.00 1030.00 99.895895 0.000000 58.612181 28.967011 3.051847 8.847945 0.065088 0.351823 
150.00 1025.00 99.895851 0.000000 58.608536 28.930830 3.099447 8.842118 0.063098 0.351823 
150.00 1020.00 99.895808 0.000000 58.604855 28.895342 3.146504 8.836214 0.061069 0.351823 
150.00 1015.00 99.895764 0.000000 58.601137 28.860555 3.193020 8.830229 0.058998 0.351823 
150.00 1010.00 99.895720 0.000000 58.597380 28.826475 3.238996 8.824161 0.056883 0.351823 
150.00 1005.00 99.895675 0.000000 58.593579 28.793109 3.284438 8.818005 0.054721 0.351823 
150.00 1000.00 99.895631 0.000000 58.589733 28.760464 3.329349 8.811755 0.052507 0.351823 

Title: mars_ultram

Phase Volumes:
Pressure Temperature mass V liquid_0 olivine_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 rhm-oxide_0 whitlockite 
150.00 1700.00 99.980183 35.315436 35.315436 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1695.00 99.980122 35.300319 35.300319 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1690.00 99.980063 35.285204 35.285204 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1685.00 99.980006 35.270090 35.270090 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1680.00 99.979950 35.254978 35.254978 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1675.00 99.979896 35.239868 35.239868 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1670.00 99.979843 35.224760 35.224760 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1665.00 99.979792 35.209653 35.209653 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1660.00 99.979743 35.194548 35.194548 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1655.00 99.979696 35.179445 35.179445 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1650.00 99.979650 35.164344 35.164344 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1645.00 99.979606 35.149245 35.149245 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1640.00 99.979564 35.134147 35.134147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1635.00 99.979524 35.119051 35.119051 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1630.00 99.979010 35.070223 34.714420 0.355803 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1625.00 99.978254 35.005464 34.123943 0.881520 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1620.00 99.977501 34.942434 33.551261 1.391173 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1615.00 99.976750 34.881040 32.995393 1.885647 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1610.00 99.976000 34.821196 32.455427 2.365770 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1605.00 99.975253 34.762821 31.930507 2.832314 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1600.00 99.974507 34.705839 31.419836 3.286003 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1595.00 99.973761 34.650179 30.922667 3.727512 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1590.00 99.973016 34.595774 30.438296 4.157478 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1585.00 99.972272 34.542563 29.966067 4.576496 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1580.00 99.971528 34.490486 29.505359 4.985127 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1575.00 99.970783 34.439489 29.055590 5.383899 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1570.00 99.970037 34.389518 28.616210 5.773308 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1565.00 99.969291 34.340527 28.186702 6.153825 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1560.00 99.968543 34.292467 27.766575 6.525893 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1555.00 99.967794 34.245296 27.355367 6.889929 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1550.00 99.967043 34.198972 26.952639 7.246333 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1545.00 99.966290 34.153456 26.557979 7.595477 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1540.00 99.965534 34.108711 26.170991 7.937720 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1535.00 99.964775 34.064703 25.791304 8.273399 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1530.00 99.964012 34.021397 25.418564 8.602833 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1525.00 99.963247 33.978762 25.052434 8.926329 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1520.00 99.962477 33.936769 24.692596 9.244173 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1515.00 99.961703 33.895389 24.338747 9.556643 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1510.00 99.960924 33.854596 23.990599 9.863997 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1505.00 99.960140 33.814363 23.647879 10.166484 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1500.00 99.959351 33.774666 23.310328 10.464339 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1495.00 99.958556 33.735484 22.977699 10.757784 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1490.00 99.957755 33.696793 22.649762 11.047032 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1485.00 99.956948 33.658575 22.326295 11.332280 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1480.00 99.956133 33.620809 22.007091 11.613718 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1475.00 99.955312 33.583478 21.691957 11.891521 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1470.00 99.954483 33.546565 21.380709 12.165856 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1465.00 99.953646 33.510054 21.073179 12.436875 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1460.00 99.952801 33.473931 20.769209 12.704722 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1455.00 99.951947 33.438183 20.468657 12.969527 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1450.00 99.951084 33.402799 20.171392 13.231407 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1445.00 99.950213 33.367766 19.877298 13.490469 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1440.00 99.949332 33.333077 19.586273 13.746804 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1435.00 99.948441 33.298724 19.298232 14.000492 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1430.00 99.947540 33.264699 19.013104 14.251595 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1425.00 99.946629 33.230998 18.730835 14.500163 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1420.00 99.945709 33.197619 18.451390 14.746229 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1415.00 99.944778 33.164558 18.174751 14.989807 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1410.00 99.943837 33.131818 17.900922 15.230896 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1405.00 99.942886 33.099398 17.629924 15.469474 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1400.00 99.941925 33.067304 17.361801 15.705503 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1395.00 99.940954 33.035541 17.096620 15.938922 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1390.00 99.939974 33.004117 16.834466 16.169651 0.000000 0.000000 0.000000 0.000000 0.000000 
150.00 1385.00 99.939047 32.943646 16.445595 16.243818 0.254233 0.000000 0.000000 0.000000 0.000000 
150.00 1380.00 99.938124 32.883245 16.060035 16.310756 0.512455 0.000000 0.000000 0.000000 0.000000 
150.00 1375.00 99.937203 32.824666 15.685471 16.379772 0.759423 0.000000 0.000000 0.000000 0.000000 
150.00 1370.00 99.936284 32.767817 15.321411 16.450562 0.995845 0.000000 0.000000 0.000000 0.000000 
150.00 1365.00 99.935367 32.712612 14.967409 16.522811 1.222392 0.000000 0.000000 0.000000 0.000000 
150.00 1360.00 99.934451 32.658969 14.623064 16.596203 1.439701 0.000000 0.000000 0.000000 0.000000 
150.00 1355.00 99.933539 32.606814 14.288019 16.670413 1.648382 0.000000 0.000000 0.000000 0.000000 
150.00 1350.00 99.932629 32.556078 13.961950 16.745110 1.849017 0.000000 0.000000 0.000000 0.000000 
150.00 1345.00 99.931722 32.506695 13.644569 16.819961 2.042165 0.000000 0.000000 0.000000 0.000000 
